,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.0003601782917977,0.4491386265903711,-1.5761759737730026,-0.8089824414253235,-0.1398463454172015,0.5165606026649475,0.28026776246726515,0.05365854993276298,-0.5171637788116932,1.0719961929321289,1.4954732978343963,0.6374227444529533,-1.3865705789327623,2.479877794981003,-1.3591290171146393,-0.3672699461132288,-0.6172600066959858,0.5203944453001023,-0.2741432445645332,-3.4950711719989775
1,-0.3131827082633972,-0.21972838202118875,-2.3020124822854995,-0.29268319211155175,2.5332886279821394,-2.448160827636719,0.8575229739546776,-1.1093431214094163,-0.5874018733799458,1.732326009273529,1.3326230170726776,-0.10239986708760261,-1.6234275209307671,0.8093704081773758,1.13857857298851,-0.330636499941349,1.7516216403245926,-1.6924158849716187,-1.0454562677145005,-1.082307887673378
2,0.14868196045979856,0.44711794570088387,-1.0970506774187088,-0.8493866335153579,0.3056029720911756,-1.2101689029335976,0.41649794188141825,-1.7312277140617371,0.24251010105013848,2.198837886571884,0.9567143416404724,0.9505031400322914,-1.992118943374604,0.32606761905550957,-0.8657547279000283,-1.07142699187994,1.495142982184887,-1.3227375430464745,0.1820465718060732,-3.057669031858444
3,0.10848873853683472,-0.9934698098003865,-2.4882347838878633,-0.0526423363443464,-0.06015427572280169,0.4553172127455473,-0.35058710297942164,-0.13583401100337505,0.3129983549565077,1.0841060757637024,1.5520854281187058,-0.08986133782193065,-2.166150244414806,0.7205385490655899,-0.35065399038046596,-0.6151583024859428,1.0533874673247337,-2.893638243198395,-1.2994962770342826,-2.389987823843956
4,-0.6096093292236329,-1.007373348414898,-2.3192518872022627,-0.6235985787510872,2.7617093871831893,-2.8900648810863494,1.9091687084436417,-0.6106709734350443,-0.12455755956470967,0.8472250831723214,0.49010095442831514,-1.5259703489542007,-1.3574135182350875,0.5000418996363878,0.06949993419274687,-2.444645080447197,2.610627819776535,-1.1392584981024265,-1.0440239216685294,-1.0269908104240895
5,0.7741722179055214,0.09303157246112824,-1.0544870228767396,-0.03935085781291127,-1.3064132139086724,-2.095633141756058,-0.6906168022751809,-0.990880552649498,0.8913777715563774,2.1379936846494676,1.476677955508232,0.7017216329872609,-1.4500870354920625,-0.502557574570179,-1.5514280860424041,-0.7700485768914223,1.964806949019432,0.16219613929837942,0.5062152330130338,-2.9296917544603347
6,-0.11347478565946222,-0.9497739704847336,-2.4732524951696395,0.16444011987745763,-0.5575649863481522,-0.10190720527619124,0.3828770322650671,-1.140395081102848,0.4894686290919781,-0.6697034472823143,0.5074432853516191,-0.6533451255261898,-0.6842052888423205,0.08452007064968348,1.5280005627870559,-1.3334094638228415,2.952587540626526,-1.0528951344043016,-0.5328951895236969,-2.4595878021717072
7,-0.9689962133765221,-0.311917069721967,-2.6588191485404966,-0.44562577503919604,-2.8274639918804167,-2.075643753647804,0.007531011909246444,-0.3179907210022211,-1.499374196767807,0.09639410510659217,0.4586652385517955,-0.8563888916373252,-0.34231843530572953,1.7445249061584474,-1.0691916323304176,-0.517534001365304,-0.24433488100767137,1.3748239258527755,0.5490772359073162,-2.7942469257116316
8,-0.5896844541430474,0.8288485751152038,-1.4757027707099915,-0.3176987840384245,-1.609452610373497,0.24364655539393426,-0.2779001571238041,-0.44654376766085624,-0.3136870720535517,1.5311125744581222,1.7643976151943206,2.5796972892284393,0.11864830714091659,1.1836738725304603,0.36239671187102795,-0.7212959964871406,1.0858023659586906,-0.5242526826150715,0.5999451356083154,-2.3471610592603684
9,-0.08959524829685687,-1.985019149184227,-0.28394497811794284,0.3310192698687315,1.053533927857876,-0.7556298259496689,-0.6046186542510986,0.63759795974195,-0.43645186045765877,5.867278641700745,-0.34369018077850344,1.1989525601863862,-1.2144582142308353,0.35808537739515306,1.1266439106464385,-0.35965245550870895,2.953752488613129,0.03477986738085747,-1.8370297306776047,-1.2672545999884606
