"","PC1","PC2","PC3","IC1","IC2","IC3","AIC1","AIC2","AIC3","BIC1","BIC2","BIC3"
"101",3.93424648251521,4.18246012835259,3.16242226565777,4.54456741370771,4.92058072010425,3.37534815197698,1.08060004545704,1.69157831171007,-0.0592357523375925,1.86883148667217,3.16242226565777,7.7816226137633
"102",3.96698434296237,4.21768012525813,3.18744188393635,4.59416126721089,4.97393470667139,3.41324981286285,1.08480144153362,1.70188949044918,-0.0664327142389594,1.88091519716091,3.18744188393635,7.85283423552294
"103",3.99972241152083,4.25290033027496,3.21246171032624,4.64375543594615,5.02728900847061,3.4511517889808,1.0890030457215,1.71220087729959,-0.0736294680290253,1.89299911576094,3.21246171032624,7.92404606539388
"104",4.03246068062326,4.28812073583576,3.2374817372601,4.69334990845442,5.08064361404285,3.48905406887176,1.09320485045335,1.72251246469397,-0.0808260212751232,1.90508323490494,3.2374817372601,7.99525809580879
"105",4.06519970529315,4.32334189696403,3.26250251976142,4.74294552551779,5.13399936417018,3.52695749331783,1.09740741075266,1.73282480765581,-0.0880218189537554,1.9171681096164,3.26250251976142,8.06647088179117
"106",4.09793901856589,4.35856334669514,3.28752359086558,4.79254157976333,5.18735555147969,3.56486135494606,1.10161025965481,1.74313743922049,-0.09521732802955,1.92925327293071,3.28752359086558,8.13768395637639
"107",4.13067855753526,4.39378502212289,3.31254488766638,4.8421379759005,5.24071208068083,3.60276555846593,1.1058133342536,1.75345029648181,-0.102412611408705,1.94133866194165,3.31254488766638,8.20889725665824
"108",4.16341816857449,4.42900676962049,3.33756625653703,4.89173448120834,5.29406871905263,3.64066987115645,1.11001648092225,1.76376322581299,-0.109607822718003,1.95342412302245,3.33756625653703,8.28011062900995
"109",4.19615800356474,4.46422874106911,3.3625878493587,4.94133132576696,5.34742569667521,3.67857452309776,1.11421985154192,1.77407637909519,-0.116802810076285,1.96550980805426,3.3625878493587,8.35132422531268
"110",4.22889806084842,4.49945093481117,3.38760966447381,4.99092850706721,5.40078301103943,3.71647951178071,1.11842344445502,1.78438975467082,-0.12399757514113,1.97759571537952,3.38760966447381,8.42253804390884
"111",4.26163814323402,4.53467315365514,3.41263150469084,5.04052572639134,5.45414036342753,3.75438453848754,1.12262706247004,1.79470315534837,-0.131192315104057,1.98968164780669,3.41263150469084,8.49375188760692
"112",4.29437841627588,4.56989556315537,3.43765353556412,5.09012323453297,5.50749800463312,3.79228985401186,1.12683087114131,1.80501674668217,-0.13838686441073,2.00176777089011,3.43765353556412,8.56496592196126
"113",4.32711881100019,4.60511809433806,3.46267568811985,5.13972092700662,5.56085583017074,3.8301953538682,1.13103480149504,1.81533045969843,-0.145581292034947,2.01385401565599,3.46267568811985,8.63618007799805
"114",4.3598593677111,4.64034078750735,3.48769800266219,5.18931886486853,5.61421390109662,3.8681010991128,1.13523889383537,1.82564433470129,-0.15277555767256,2.02594042240848,3.48769800266219,8.70739439602145
"115",4.39259996032832,4.67556351658294,3.51272035311084,5.23891685712344,5.66757202641548,3.9060068987504,1.13944302208201,1.83595824561046,-0.159969787403868,2.03802686506727,3.51272035311084,8.77860874995114
"116",4.42534067726935,4.71078636998234,3.53774282788329,5.28851503771294,5.72093034006895,3.94391288672259,1.14364727465246,1.84627228084344,-0.167163892811368,2.05011343204986,3.53774282788329,8.84982322820465
"117",4.45808143496845,4.74600926413982,3.56276534341382,5.33811328004561,5.77428871546559,3.98181893643796,1.14785156798098,1.85658635683449,-0.174357957460794,2.06220003979054,3.56276534341382,8.92103774721624
"118",4.49082226585533,4.78123223148507,3.58778793213213,5.38771163324854,5.82764720173249,4.01972509702358,1.15205593449728,1.86690050601332,-0.181551948922441,2.07428672071899,3.58778793213213,8.9922523394156
"119",4.52356315738177,4.81645525946988,3.61281058148999,5.43731007831282,5.88100577986073,4.05763134947055,1.15626036165313,1.87721471583171,-0.188745879744531,2.08637346228699,3.61281058148999,9.06346699225452
"120",4.55630405502176,4.85167829356825,3.63783323696141,5.48690853263832,5.9343643672502,4.09553761117875,1.16046479492254,1.88752893176364,-0.19593980445307,2.09846020996855,3.63783323696141,9.13468165120699
"121",4.58904499258906,4.88690136759392,3.66285593236013,5.53650704744875,5.98772301512459,4.13344393337187,1.16466926811926,1.89784318762289,-0.203133689234299,2.11054699757742,3.66285593236013,9.20589635008677
"122",4.62178595252106,4.92212446398429,3.68787865012356,5.58610559613893,6.04108169687874,4.17135028944475,1.16887376368068,1.90815746584684,-0.210327551650826,2.12263380755099,3.68787865012356,9.27711107133125
"123",4.65452694385542,4.95734759177703,3.71290139928934,5.63570419239983,6.0944404262036,4.20925669308834,1.17307829064445,1.91847177547315,-0.217521382664996,2.13472064892692,3.71290139928934,9.34832582397809
"124",4.6872679797011,4.99257076408108,3.73792419296645,5.68530285608993,6.14779922295767,4.24716316416113,1.17728286211955,1.92878612961078,-0.224715169167843,2.14680753481417,3.73792419296645,9.41954062113625
"125",4.72000902131395,5.02779394215231,3.76294699241073,5.73490152851659,6.20115802844829,4.28506964397048,1.18148743936182,1.93910048951558,-0.231908949903518,2.15889442646859,3.76294699241073,9.49075542406158
"126",4.7527500647376,5.06301712203433,3.78796979366579,5.78450020368638,6.25451683668204,4.32297612652296,1.18569201841489,1.94941485123117,-0.239102728828402,2.17098131993381,3.78796979366579,9.56197022879771
"127",4.78549110898962,5.09824030274472,3.81299259574924,5.83409888011106,6.30787564617069,4.36088261033033,1.18989659829633,1.95972921377514,-0.246296506924907,2.1830682142274,3.81299259574924,9.63318503436222
"128",4.81823215446066,5.13346348467414,3.83801539905171,5.8836975583824,6.361234457506,4.39878909598437,1.19410117939679,1.97004357753814,-0.25349028380239,2.19515510974001,3.83801539905171,9.70439984114574
"129",4.85097320034362,5.16868666701547,3.8630382027661,5.93329623727775,6.41459326946531,4.43669558226241,1.19830576090917,1.98035794171304,-0.260684060267959,2.20724200566454,3.8630382027661,9.77561464834118
