,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.07354818924814463,-0.0024635895256185903,0.015365734298806638,-0.03176046349965036,0.031201160676591098,-0.03973202260117978,-0.045048375095240775,-0.00847283274657093,6.765985544825525e-05,0.04257464848384261,0.02372381083359942,0.12085201204940677,0.015690351629909127,-0.013721738182846457,-0.038284489316307006,-0.07159219160564244,0.04852928502857685,-0.015567103378567844,-0.008888885095063597,0.0655312034567818
1,0.07197124589048326,0.016158503277599812,0.009802311770431697,-0.021149850641563536,0.04639370881468058,-0.039531056520342826,-0.016038902913825585,-0.012035834709275514,0.005524891394004226,0.03714523980729282,0.037504567555710674,0.13773149292618037,0.01851671644402668,-0.016995697998348623,-0.046910135641507804,-0.09772784280367196,0.06045054480433464,-0.018654387623071672,-0.0024150877077132463,0.06819460865333676
2,-0.17541850349754096,0.047592726276442406,0.02131628814600408,-0.11168940728008747,-0.05826182033717632,0.07327696352601051,-0.05047186413947493,0.00637076077000238,0.023610566109605133,-0.03663680220283568,-0.0032147777929436416,0.07763734898306429,0.027504762463271618,-0.02720107695898041,-0.020301557710021734,-0.10881478058509529,-0.1001228802010417,-0.017789533858187496,-0.0475326299617067,-0.011511615532264114
3,-0.08410654052831233,-0.020135768914595245,-0.0023609325163939502,-0.1581678909815848,-0.05014364152085036,0.009777646275702864,0.01647033413965255,0.011826231791358442,0.014013901417003944,0.08160001860484481,-0.004982322073052638,0.20768858136981724,-0.0035502196958754214,-0.032360796335991475,-0.12059456374756992,-0.271220111349225,-0.15266467821002006,0.06633827961795032,-0.00840995225557126,-0.04522801750674844
4,-0.2172504016391933,-0.05641138332877308,0.014660827483516187,-0.1126434978403151,-0.025205383505579083,0.002574276994820684,-0.017692963250726463,0.008935914623737336,-0.005480638555507175,-0.0366339176511392,-0.010243575998907909,0.08149102780409158,0.006402156613371335,-0.0055157869691494854,-0.17969606481790543,0.04206132983984426,-0.2914055038407445,0.0337554055897519,-0.004085028249002062,-0.03803989059124142
5,-0.004006258159130811,0.09999090926423669,0.008805892206402495,0.03645838575102389,-0.13827655164822936,0.029924381806142628,0.04806900268495083,-0.004446685041673481,-0.01843039620053023,0.0004041468958355836,-0.012136571904830635,0.5458921287953854,-0.008402261216798797,-0.0016802591669897082,0.05295528288036585,-0.3672637034535408,-0.3675266454428434,-0.04461464321650565,-0.004822234348836355,0.006456688329880126
6,0.014759431578265503,-0.011410496849240736,0.009401819942425936,0.09420214137658477,0.08769562160596252,0.05346856158804148,-0.08959948475286364,-0.003357453064597212,0.0030418508457252754,0.0015382866870670114,-0.008779459426552057,0.45184749798178675,0.005465182545594871,0.00560893828861881,0.16821157696545125,-0.3745845061182976,-0.43674366330206393,0.08307276795804501,-0.004802526466385461,0.029313303442392497
7,0.021823750920128077,-0.012265297626843676,0.014318112257588654,0.1208950864776969,0.08838015728145837,0.07105680086240172,-0.11954821060076357,0.0019242749142460525,-0.00017149174973310436,-0.007441611352842301,-0.014727616786025464,0.42131093933582303,0.0008498662487982074,-7.886175713865669e-05,0.2463121111869812,-0.39569242351949213,-0.4256755775600672,0.11491810513660311,-0.008014407767308876,0.06407949576191604
8,0.007433029095013626,0.05361413915064186,-0.016590537878405302,0.14962852689623832,0.15670204261392354,0.18372938793897628,-0.1468119154676795,0.03133240646533668,0.010898563694581389,0.0026399958013556897,-0.0292775983100757,0.34536914042532446,-0.0023249793481896633,-0.024895043432433157,0.31606215062737464,-0.31918884455263613,-0.399240099298954,0.16389076891690493,-0.006932387622282841,-0.1705451128602028
9,0.04681093535162509,-0.11929562001787127,-0.04146339433658868,0.09862364772632719,0.20197842518240214,-0.11731503039523959,-0.030699670489970594,-0.005451229575555772,-0.004456805902789347,0.04558469337187707,-0.02644563854467124,0.34130871471464636,-0.020525830198731273,-0.05206919866744429,0.04612879411969334,-0.2919697533547878,-0.304001753616333,0.15670343124866484,-0.010629794892622158,-0.07648075424395502
10,-0.046547333849035206,0.1727576257750392,0.021926388279814274,0.10282525773011147,0.029214582614414394,0.33435159450769425,-0.16242026618421077,0.04673883545137942,0.018558425075467677,-0.02869037869675085,-0.011637636723648757,0.1755176431529224,0.012900334325153381,0.024384810008201748,0.37373549727499483,-0.1834247680708766,-0.2669994492992759,0.07117251017428934,0.0028546176042989826,-0.13383068198785186
11,0.04936937125455588,-0.12426631982326508,0.03780856622327119,0.020603648658841848,-0.044398481895960865,-0.11315586563721299,-0.05042608562055975,-0.04219100792426616,-0.0037324291074299254,-0.01523764805472456,0.014042400630982593,0.35926895061135294,0.0017961192212998867,0.012974018800584599,0.0629846234895289,-0.3568784185320139,-0.3022773786008358,0.0025338009602273812,-0.007905563570698724,0.37784139592647553
