,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.00021927374766738056,0.05142805627428187,0.11121552382962763,0.1429754176020484,0.2414154497739477,0.3576203713127245,-0.03156963340793003,-0.42616044682863397,0.3083988241350041,-0.0750074911591564,0.16722169329691794,0.21248215632694045,-0.08274155703147718,-0.20350356585220225,-0.03102765952471801,0.16194867829113307,0.12789313465422478,0.28465124469732794,-0.31543344295216863,0.2581975802255343,-0.07696644471206641
1,0.0004934729179318551,0.07275010010208449,0.13195587556251387,0.12832415519681417,0.2459925857718676,0.3379243412213401,-0.010715566673798388,-0.3886534212946514,0.30726614351577386,-0.08332346107519617,0.16489222139732942,0.14743782376445191,-0.070351140162082,-0.21958070961080012,-0.07303270534223658,0.11957645613226933,0.07400249368711442,0.2758545772479205,-0.24028515962487074,0.22719868153596373,-0.08612488244373448
2,-0.0026883154609253996,0.10612183716930382,-0.07833922685487323,0.010508706736878246,0.11474415010875375,0.21121548596151762,-0.21056449244026487,0.08640650170178205,-0.020140136085881846,-0.09917197981097611,-0.172455656131637,0.04875601000887076,-0.1145781696157677,-0.0319881712356873,0.11070076974287216,0.0048479861004924255,-0.05005783147779704,0.11060016122634174,-0.05002097393202117,0.016126549124451228,0.02966558026284019
3,-0.00112419582224856,0.30998521438738147,0.0025873631202989024,0.08997146818549942,0.2876097271980143,0.22184786515041272,-0.20786629268081275,0.1446298358889755,0.1004806729149576,-0.1334093707466243,-0.14388937569521099,-0.06324764672010642,-0.1084775205384102,0.10632261842359447,-0.07350508319707136,0.045331838686570806,-0.13414735753757512,0.2260176175168047,0.012717023853213247,-0.036788196093446336,-0.0134690716115763
4,-0.0014616305844707923,0.18102845693231767,0.03330745661175545,0.13022636294916,0.06625788470111121,0.09147333591997249,0.0531581247330228,0.17298307303155458,-0.06651325717219998,-0.14903825261968115,-0.38191454579276796,0.008175428623660629,-0.2670300720745687,0.06651806628369461,0.17999247516208616,0.0821613403883604,0.03441209713294744,0.12335206089454065,-0.13707575544627998,-0.02688791377465296,0.0874089778591165
5,-3.258185898182746e-05,0.8366760025970974,0.20274165587865078,0.055398337306365314,0.1040919054256155,0.5021631332687223,-0.3427932124497042,0.3731772258063102,-0.16560723316140713,-0.3580995938241417,0.10622943839827888,-0.13954104462031636,-0.015367199890221808,0.06462273935600116,-0.25194443030209324,-0.058271899637851815,-0.25822499717846736,0.4041887539976474,-0.0003067386313924689,0.05995508503380208,-0.19741158818453997
6,-4.2625722765758694e-05,0.6426710132482594,0.5198256654021258,0.053192094625995334,0.04233895308342624,0.3406718202034187,-0.3214248164177559,0.4128939424944307,-0.08022253798310403,-0.30851133903133854,-0.045571631977725846,0.029747436208381852,0.1141402313540021,0.08942163513379586,-0.46654206889743555,0.03517515359305806,-0.3082951299127443,0.3520376645017704,-0.05160363975735705,0.17023585398257107,-0.18535005127499066
7,-3.98709524709565e-05,0.6138508664596632,0.5381543724098894,0.03533739130558453,0.010506801531134674,0.341989002389831,-0.37893315638059366,0.42056852494009145,-0.08619931364006349,-0.2938082032281517,0.0010385109789083974,0.04066089180105152,0.18267901864375113,0.11366613773076825,-0.4871508741403121,0.06264860026877613,-0.32261526203502244,0.319197463512639,-0.05084454670382861,0.17142236072142458,-0.189841318485433
8,2.501586526260915e-05,0.496558922749575,0.5278179137092593,-0.011550476844779483,-0.09310962120452085,0.2330137197445078,-0.3894581109357283,0.4032506378220511,-0.12863469283459097,-0.2158695952529934,-0.02600854319798383,0.024378426635140123,0.16902684314552763,0.17476893001406435,-0.49825128673253394,0.10204000178921477,-0.27784360696853955,0.26079216937715105,-0.027282747324525472,0.22873175525171505,-0.20862062850434063
9,0.0006868080139028683,0.46670478271288823,0.5013850729801925,0.13617548125980872,0.08562698615981185,0.1072232376722902,-0.13893283726734726,0.27382391245260407,0.08900269810557515,-0.18795589547154978,-0.01303288686634579,-0.008784012896078507,0.1500833661831173,0.06130626648131783,-0.4489061610937472,0.06699357710548962,-0.2334302359663579,0.2189645467676268,-0.15572392665736057,0.10266492430462772,-0.137480122122832
