;992;993;994;995;996;997;998;999
28;0.157878556;0.157878556;0.157878556;0.157878556;0.157878556;0.157878556;0.167067911;0.167067911
29;0.063019156;0.063019156;0.063019156;0.063019156;0.063019156;0.063019156;0.063027624;0.063027624
30;0.183183432;0.183183432;0.183183432;0.183183432;0.183183432;0.183183432;0.192326092;0.192326092
31;0.166566972;0.166566972;0.166566972;0.166566972;0.166566972;0.166566972;0.151981736;0.151981736
32;0.187830886;0.187830886;0.187830886;0.187830886;0.187830886;0.187830886;0.185173092;0.185173092
33;0.036536538;0.036536538;0.036536538;0.036536538;0.036536538;0.036536538;0.039623323;0.039623323
34;0.141921113;0.141921113;0.141921113;0.141921113;0.141921113;0.141921113;0.149557713;0.149557713
35;0.193471834;0.193471834;0.193471834;0.193471834;0.193471834;0.193471834;0.195626356;0.195626356
36;0.084046801;0.084046801;0.084046801;0.084046801;0.084046801;0.084046801;0.087579129;0.087579129
37;0.049126726;0.049126726;0.049126726;0.049126726;0.049126726;0.049126726;0.050822014;0.050822014
38;0.008432437;0.008432437;0.008432437;0.008432437;0.008432437;0.008432437;0.002148043;0.002148043
39;0.042148204;0.042148204;0.042148204;0.042148204;0.042148204;0.042148204;0.060991921;0.060991921
40;0.035872381;0.035872381;0.035872381;0.035872381;0.035872381;0.035872381;0.041951933;0.041951933
41;0.164224557;0.164224557;0.164224557;0.164224557;0.164224557;0.164224557;0.177390168;0.177390168
42;0.194573044;0.194573044;0.194573044;0.194573044;0.194573044;0.194573044;0.191682835;0.191682835
43;0.105789442;0.105789442;0.105789442;0.105789442;0.105789442;0.105789442;0.110343201;0.110343201
44;0.178891445;0.178891445;0.178891445;0.178891445;0.178891445;0.178891445;0.195940498;0.195940498
45;0.137569347;0.137569347;0.137569347;0.137569347;0.137569347;0.137569347;0.147229233;0.147229233
46;0.051890054;0.051890054;0.051890054;0.051890054;0.051890054;0.051890054;0.057305887;0.057305887
47;0.133517513;0.133517513;0.133517513;0.133517513;0.133517513;0.133517513;0.12824952;0.12824952
48;0.174202454;0.174202454;0.174202454;0.174202454;0.174202454;0.174202454;0.171154113;0.171154113
49;0.151945502;0.151945502;0.151945502;0.151945502;0.151945502;0.151945502;0.183250668;0.183250668
50;0.161450657;0.161450657;0.161450657;0.161450657;0.161450657;0.161450657;0.158797017;0.158797017
51;0.13779263;0.13779263;0.13779263;0.13779263;0.13779263;0.13779263;0.1225162;0.1225162
52;0.062953128;0.062953128;0.062953128;0.062953128;0.062953128;0.062953128;0.067852275;0.067852275
53;0.019738764;0.019738764;0.019738764;0.019738764;0.019738764;0.019738764;0.014536416;0.014536416
54;0.100559689;0.100559689;0.100559689;0.100559689;0.100559689;0.100559689;0.109348184;0.109348184
55;0.0469341;0.0469341;0.0469341;0.0469341;0.0469341;0.0469341;0.030620681;0.030620681
56;0.189129952;0.189129952;0.189129952;0.189129952;0.189129952;0.189129952;0.185759267;0.185759267
57;0.171891523;0.171891523;0.171891523;0.171891523;0.171891523;0.171891523;0.189786161;0.189786161
58;0.056062313;0.056062313;0.056062313;0.056062313;0.056062313;0.056062313;0.074324761;0.074324761
59;0.069289676;0.069289676;0.069289676;0.069289676;0.069289676;0.069289676;0.071221489;0.071221489
60;0.087666979;0.087666979;0.087666979;0.087666979;0.087666979;0.087666979;0.106928181;0.106928181
61;0.183349204;0.183349204;0.183349204;0.183349204;0.183349204;0.183349204;0.197661614;0.197661614
62;0.066006695;0.066006695;0.066006695;0.066006695;0.066006695;0.066006695;0.071982359;0.071982359
63;0.009181132;0.009181132;0.009181132;0.009181132;0.009181132;0.009181132;0.008835594;0.008835594
64;0.1686626;0.1686626;0.1686626;0.1686626;0.1686626;0.1686626;0.150850609;0.150850609
65;0.045188472;0.045188472;0.045188472;0.045188472;0.045188472;0.045188472;0.046310549;0.046310549
66;0.119433878;0.119433878;0.119433878;0.119433878;0.119433878;0.119433878;0.126761476;0.126761476
67;0.139733467;0.139733467;0.139733467;0.139733467;0.139733467;0.139733467;0.132943733;0.132943733
68;0.154494902;0.154494902;0.154494902;0.154494902;0.154494902;0.154494902;0.135873777;0.135873777
69;0.052554841;0.052554841;0.052554841;0.052554841;0.052554841;0.052554841;0.048543588;0.048543588
70;0.117579126;0.117579126;0.117579126;0.117579126;0.117579126;0.117579126;0.116198526;0.116198526
71;0.266326462;0.266326462;0.266326462;0.266326462;0.266326462;0.266326462;0.264280482;0.264280482
72;0.26729863;0.26729863;0.26729863;0.26729863;0.26729863;0.26729863;0.2420676;0.2420676
73;0.035050667;0.035050667;0.035050667;0.035050667;0.035050667;0.035050667;0.046545008;0.046545008
74;0.173685176;0.173685176;0.173685176;0.173685176;0.173685176;0.173685176;0.16629574;0.16629574
75;0.016535994;0.016535994;0.016535994;0.016535994;0.016535994;0.016535994;0.014761911;0.014761911
76;0.146236125;0.146236125;0.146236125;0.146236125;0.146236125;0.146236125;0.139072319;0.139072319
77;0.145966274;0.145966274;0.145966274;0.145966274;0.145966274;0.145966274;0.150587872;0.150587872
78;0.063129374;0.063129374;0.063129374;0.063129374;0.063129374;0.063129374;0.06547772;0.06547772
79;0.236730884;0.236730884;0.236730884;0.236730884;0.236730884;0.236730884;0.260104746;0.260104746
80;0.166084731;0.166084731;0.166084731;0.166084731;0.166084731;0.166084731;0.156426092;0.156426092
81;0.156309067;0.156309067;0.156309067;0.156309067;0.156309067;0.156309067;0.162469707;0.162469707
82;0.024428575;0.024428575;0.024428575;0.024428575;0.024428575;0.024428575;0.020207021;0.020207021
83;0.088240347;0.088240347;0.088240347;0.088240347;0.088240347;0.088240347;0.091031064;0.091031064
84;0.042814652;0.042814652;0.042814652;0.042814652;0.042814652;0.042814652;0.049158568;0.049158568
85;0.029566059;0.029566059;0.029566059;0.029566059;0.029566059;0.029566059;0.017205161;0.017205161
86;0.024776981;0.024776981;0.024776981;0.024776981;0.024776981;0.024776981;0.020468192;0.020468192
87;0.08968643;0.08968643;0.08968643;0.08968643;0.08968643;0.08968643;0.079545503;0.079545503
88;0.110772918;0.110772918;0.110772918;0.110772918;0.110772918;0.110772918;0.105498502;0.105498502
89;0.018376102;0.018376102;0.018376102;0.018376102;0.018376102;0.018376102;0.021249889;0.021249889
90;0.002715464;0.002715464;0.002715464;0.002715464;0.002715464;0.002715464;0.019825169;0.019825169
91;0.118477268;0.118477268;0.118477268;0.118477268;0.118477268;0.118477268;0.122647805;0.122647805
92;0.077302561;0.077302561;0.077302561;0.077302561;0.077302561;0.077302561;0.075361001;0.075361001
93;0.174249736;0.174249736;0.174249736;0.174249736;0.174249736;0.174249736;0.196000306;0.196000306
94;0.146283666;0.146283666;0.146283666;0.146283666;0.146283666;0.146283666;0.15836452;0.15836452
95;0.089221515;0.089221515;0.089221515;0.089221515;0.089221515;0.089221515;0.087447299;0.087447299
96;0.219037322;0.219037322;0.219037322;0.219037322;0.219037322;0.219037322;0.21859613;0.21859613
97;0.060436511;0.060436511;0.060436511;0.060436511;0.060436511;0.060436511;0.061076427;0.061076427
98;0.175120116;0.175120116;0.175120116;0.175120116;0.175120116;0.175120116;0.176041735;0.176041735
99;0.056870718;0.056870718;0.056870718;0.056870718;0.056870718;0.056870718;0.04930677;0.04930677
100;0.051357886;0.051357886;0.051357886;0.051357886;0.051357886;0.051357886;0.049806619;0.049806619
101;0.100832196;0.100832196;0.100832196;0.100832196;0.100832196;0.100832196;0.077397678;0.077397678
102;0.181008471;0.181008471;0.181008471;0.181008471;0.181008471;0.181008471;0.183156662;0.183156662
103;0.287721783;0.287721783;0.287721783;0.287721783;0.287721783;0.287721783;0.264327024;0.264327024
104;0.254317572;0.254317572;0.254317572;0.254317572;0.254317572;0.254317572;0.25705941;0.25705941
105;0.01993787;0.01993787;0.01993787;0.01993787;0.01993787;0.01993787;0.019683702;0.019683702
106;0.113914402;0.113914402;0.113914402;0.113914402;0.113914402;0.113914402;0.131090745;0.131090745
107;0.104723713;0.104723713;0.104723713;0.104723713;0.104723713;0.104723713;0.097891235;0.097891235
108;0.025027364;0.025027364;0.025027364;0.025027364;0.025027364;0.025027364;0.002217039;0.002217039
109;0.047693393;0.047693393;0.047693393;0.047693393;0.047693393;0.047693393;0.060547874;0.060547874
110;0.171700131;0.171700131;0.171700131;0.171700131;0.171700131;0.171700131;0.167292749;0.167292749
111;0.126598396;0.126598396;0.126598396;0.126598396;0.126598396;0.126598396;0.116596351;0.116596351
112;0.014185026;0.014185026;0.014185026;0.014185026;0.014185026;0.014185026;0.027988873;0.027988873
113;0.118858799;0.118858799;0.118858799;0.118858799;0.118858799;0.118858799;0.119347145;0.119347145
114;0.000678324;0.000678324;0.000678324;0.000678324;0.000678324;0.000678324;0.014076072;0.014076072
115;0.145397014;0.145397014;0.145397014;0.145397014;0.145397014;0.145397014;0.135948992;0.135948992
116;0.033595585;0.033595585;0.033595585;0.033595585;0.033595585;0.033595585;0.055026027;0.055026027
117;0.063093841;0.063093841;0.063093841;0.063093841;0.063093841;0.063093841;0.05353046;0.05353046
118;0.138833853;0.138833853;0.138833853;0.138833853;0.138833853;0.138833853;0.154681316;0.154681316
119;0.083362295;0.083362295;0.083362295;0.083362295;0.083362295;0.083362295;0.075582975;0.075582975
120;0.080019751;0.080019751;0.080019751;0.080019751;0.080019751;0.080019751;0.092341973;0.092341973
121;0.014875177;0.014875177;0.014875177;0.014875177;0.014875177;0.014875177;0.032883753;0.032883753
122;0.142180625;0.142180625;0.142180625;0.142180625;0.142180625;0.142180625;0.148227986;0.148227986
123;0.212322239;0.212322239;0.212322239;0.212322239;0.212322239;0.212322239;0.203495813;0.203495813
124;0.184019779;0.184019779;0.184019779;0.184019779;0.184019779;0.184019779;0.177600163;0.177600163
125;0.117009404;0.117009404;0.117009404;0.117009404;0.117009404;0.117009404;0.124992087;0.124992087
126;0.032315948;0.032315948;0.032315948;0.032315948;0.032315948;0.032315948;0.008752659;0.008752659
127;0.149122944;0.149122944;0.149122944;0.149122944;0.149122944;0.149122944;0.144224424;0.144224424
128;0.047321573;0.047321573;0.047321573;0.047321573;0.047321573;0.047321573;0.046284865;0.046284865
129;0.125163546;0.125163546;0.125163546;0.125163546;0.125163546;0.125163546;0.132301302;0.132301302
130;0.068182458;0.068182458;0.068182458;0.068182458;0.068182458;0.068182458;0.063193945;0.063193945
131;0.179032587;0.179032587;0.179032587;0.179032587;0.179032587;0.179032587;0.176704389;0.176704389
132;0.175006573;0.175006573;0.175006573;0.175006573;0.175006573;0.175006573;0.193296851;0.193296851
133;0.12711973;0.12711973;0.12711973;0.12711973;0.12711973;0.12711973;0.100435356;0.100435356
134;0.210992383;0.210992383;0.210992383;0.210992383;0.210992383;0.210992383;0.206758646;0.206758646
135;0.109013583;0.109013583;0.109013583;0.109013583;0.109013583;0.109013583;0.117213997;0.117213997
136;0.074868741;0.074868741;0.074868741;0.074868741;0.074868741;0.074868741;0.072645868;0.072645868
137;0.183800472;0.183800472;0.183800472;0.183800472;0.183800472;0.183800472;0.187465463;0.187465463
138;0.033132937;0.033132937;0.033132937;0.033132937;0.033132937;0.033132937;0.007517635;0.007517635
139;0.019499091;0.019499091;0.019499091;0.019499091;0.019499091;0.019499091;0.032362293;0.032362293
140;0.092920839;0.092920839;0.092920839;0.092920839;0.092920839;0.092920839;0.10623101;0.10623101
141;0.077080369;0.077080369;0.077080369;0.077080369;0.077080369;0.077080369;0.077625393;0.077625393
142;0.072926492;0.072926492;0.072926492;0.072926492;0.072926492;0.072926492;0.085937862;0.085937862
143;0.053195094;0.053195094;0.053195094;0.053195094;0.053195094;0.053195094;0.057604751;0.057604751
144;0.106335997;0.106335997;0.106335997;0.106335997;0.106335997;0.106335997;0.116528912;0.116528912
145;0.156498697;0.156498697;0.156498697;0.156498697;0.156498697;0.156498697;0.153646159;0.153646159
146;0.137000144;0.137000144;0.137000144;0.137000144;0.137000144;0.137000144;0.135250443;0.135250443
147;0.019311219;0.019311219;0.019311219;0.019311219;0.019311219;0.019311219;0.024201026;0.024201026
148;0.285800908;0.285800908;0.285800908;0.285800908;0.285800908;0.285800908;0.282846664;0.282846664
149;0.051703472;0.051703472;0.051703472;0.051703472;0.051703472;0.051703472;0.047155722;0.047155722
150;0.121488613;0.121488613;0.121488613;0.121488613;0.121488613;0.121488613;0.106922773;0.106922773
151;0.101196871;0.101196871;0.101196871;0.101196871;0.101196871;0.101196871;0.117967823;0.117967823
152;0.141650457;0.141650457;0.141650457;0.141650457;0.141650457;0.141650457;0.130268448;0.130268448
153;0.197577641;0.197577641;0.197577641;0.197577641;0.197577641;0.197577641;0.191850144;0.191850144
154;0.018652364;0.018652364;0.018652364;0.018652364;0.018652364;0.018652364;0.011112808;0.011112808
155;0.107058548;0.107058548;0.107058548;0.107058548;0.107058548;0.107058548;0.104580718;0.104580718
156;0.12706046;0.12706046;0.12706046;0.12706046;0.12706046;0.12706046;0.121644491;0.121644491
157;0.079509837;0.079509837;0.079509837;0.079509837;0.079509837;0.079509837;0.083199326;0.083199326
158;0.218886005;0.218886005;0.218886005;0.218886005;0.218886005;0.218886005;0.208275445;0.208275445
159;0.232465054;0.232465054;0.232465054;0.232465054;0.232465054;0.232465054;0.244430608;0.244430608
160;0.128047384;0.128047384;0.128047384;0.128047384;0.128047384;0.128047384;0.122297638;0.122297638
161;0.026249581;0.026249581;0.026249581;0.026249581;0.026249581;0.026249581;0.0408176;0.0408176
162;0.063929768;0.063929768;0.063929768;0.063929768;0.063929768;0.063929768;0.061911126;0.061911126
163;0.131893498;0.131893498;0.131893498;0.131893498;0.131893498;0.131893498;0.125868505;0.125868505
164;0.125912499;0.125912499;0.125912499;0.125912499;0.125912499;0.125912499;0.142903635;0.142903635
165;0.045082207;0.045082207;0.045082207;0.045082207;0.045082207;0.045082207;0.027683054;0.027683054
166;0.080298561;0.080298561;0.080298561;0.080298561;0.080298561;0.080298561;0.058400678;0.058400678
167;0.170427298;0.170427298;0.170427298;0.170427298;0.170427298;0.170427298;0.142481046;0.142481046
168;0.091827737;0.091827737;0.091827737;0.091827737;0.091827737;0.091827737;0.113130959;0.113130959
169;0.088444654;0.088444654;0.088444654;0.088444654;0.088444654;0.088444654;0.063288934;0.063288934
170;0.076785608;0.076785608;0.076785608;0.076785608;0.076785608;0.076785608;0.099541903;0.099541903
171;0.204892234;0.204892234;0.204892234;0.204892234;0.204892234;0.204892234;0.213411036;0.213411036
172;0.115624134;0.115624134;0.115624134;0.115624134;0.115624134;0.115624134;0.128303299;0.128303299
173;0.139074385;0.139074385;0.139074385;0.139074385;0.139074385;0.139074385;0.149949653;0.149949653
174;0.067923627;0.067923627;0.067923627;0.067923627;0.067923627;0.067923627;0.063744928;0.063744928
175;0.152348073;0.152348073;0.152348073;0.152348073;0.152348073;0.152348073;0.160808792;0.160808792
176;0.151618312;0.151618312;0.151618312;0.151618312;0.151618312;0.151618312;0.172589668;0.172589668
177;0.147672526;0.147672526;0.147672526;0.147672526;0.147672526;0.147672526;0.164330659;0.164330659
178;0.085181315;0.085181315;0.085181315;0.085181315;0.085181315;0.085181315;0.095274995;0.095274995
179;0.156244497;0.156244497;0.156244497;0.156244497;0.156244497;0.156244497;0.1574488;0.1574488
180;0.121364474;0.121364474;0.121364474;0.121364474;0.121364474;0.121364474;0.110839256;0.110839256
181;0.036329559;0.036329559;0.036329559;0.036329559;0.036329559;0.036329559;0.047154669;0.047154669
182;0.020528843;0.020528843;0.020528843;0.020528843;0.020528843;0.020528843;0.017466175;0.017466175
183;0.147689119;0.147689119;0.147689119;0.147689119;0.147689119;0.147689119;0.152757034;0.152757034
184;0.014050599;0.014050599;0.014050599;0.014050599;0.014050599;0.014050599;0.030657511;0.030657511
185;0.130274019;0.130274019;0.130274019;0.130274019;0.130274019;0.130274019;0.145965596;0.145965596
186;0.224205567;0.224205567;0.224205567;0.224205567;0.224205567;0.224205567;0.249623866;0.249623866
187;0.09100863;0.09100863;0.09100863;0.09100863;0.09100863;0.09100863;0.090349902;0.090349902
188;0.033164004;0.033164004;0.033164004;0.033164004;0.033164004;0.033164004;0.037885847;0.037885847
189;0.220245129;0.220245129;0.220245129;0.220245129;0.220245129;0.220245129;0.199177746;0.199177746
190;0.014130316;0.014130316;0.014130316;0.014130316;0.014130316;0.014130316;0.006509687;0.006509687
191;0.070275842;0.070275842;0.070275842;0.070275842;0.070275842;0.070275842;0.065018941;0.065018941
192;0.126480099;0.126480099;0.126480099;0.126480099;0.126480099;0.126480099;0.128053433;0.128053433
193;0.13368239;0.13368239;0.13368239;0.13368239;0.13368239;0.13368239;0.115943699;0.115943699
194;0.091705732;0.091705732;0.091705732;0.091705732;0.091705732;0.091705732;0.090201699;0.090201699
195;0.065623265;0.065623265;0.065623265;0.065623265;0.065623265;0.065623265;0.073816714;0.073816714
196;0.086912674;0.086912674;0.086912674;0.086912674;0.086912674;0.086912674;0.085230545;0.085230545
197;0.153832766;0.153832766;0.153832766;0.153832766;0.153832766;0.153832766;0.174284831;0.174284831
198;0.245347328;0.245347328;0.245347328;0.245347328;0.245347328;0.245347328;0.24228865;0.24228865
199;0.104999527;0.104999527;0.104999527;0.104999527;0.104999527;0.104999527;0.111537584;0.111537584
200;0.10685497;0.10685497;0.10685497;0.10685497;0.10685497;0.10685497;0.119203313;0.119203313
201;0.099977028;0.099977028;0.099977028;0.099977028;0.099977028;0.099977028;0.111554709;0.111554709
202;0.117474489;0.117474489;0.117474489;0.117474489;0.117474489;0.117474489;0.113613628;0.113613628
203;0.116999437;0.116999437;0.116999437;0.116999437;0.116999437;0.116999437;0.105017348;0.105017348
204;0.134017061;0.134017061;0.134017061;0.134017061;0.134017061;0.134017061;0.134478703;0.134478703
205;0.004212969;0.004212969;0.004212969;0.004212969;0.004212969;0.004212969;0.019883354;0.019883354
206;0.186232069;0.186232069;0.186232069;0.186232069;0.186232069;0.186232069;0.190693203;0.190693203
207;0.073996232;0.073996232;0.073996232;0.073996232;0.073996232;0.073996232;0.063690838;0.063690838
208;0.055780516;0.055780516;0.055780516;0.055780516;0.055780516;0.055780516;0.030875433;0.030875433
209;0.135300952;0.135300952;0.135300952;0.135300952;0.135300952;0.135300952;0.137321637;0.137321637
210;0.192691716;0.192691716;0.192691716;0.192691716;0.192691716;0.192691716;0.208088859;0.208088859
211;0.011603559;0.011603559;0.011603559;0.011603559;0.011603559;0.011603559;0.001278218;0.001278218
212;0.129175408;0.129175408;0.129175408;0.129175408;0.129175408;0.129175408;0.117598476;0.117598476
213;0.228284569;0.228284569;0.228284569;0.228284569;0.228284569;0.228284569;0.239491029;0.239491029
214;0.028658325;0.028658325;0.028658325;0.028658325;0.028658325;0.028658325;0.005776091;0.005776091
215;0.121260393;0.121260393;0.121260393;0.121260393;0.121260393;0.121260393;0.105107878;0.105107878
216;0.062025539;0.062025539;0.062025539;0.062025539;0.062025539;0.062025539;0.075571116;0.075571116
217;0.161312534;0.161312534;0.161312534;0.161312534;0.161312534;0.161312534;0.152882893;0.152882893
218;0.003466219;0.003466219;0.003466219;0.003466219;0.003466219;0.003466219;0.010678511;0.010678511
219;0.091340327;0.091340327;0.091340327;0.091340327;0.091340327;0.091340327;0.084822733;0.084822733
220;0.087564065;0.087564065;0.087564065;0.087564065;0.087564065;0.087564065;0.079731171;0.079731171
221;0.043579447;0.043579447;0.043579447;0.043579447;0.043579447;0.043579447;0.043615048;0.043615048
222;0.14991696;0.14991696;0.14991696;0.14991696;0.14991696;0.14991696;0.141940199;0.141940199
223;0.14135934;0.14135934;0.14135934;0.14135934;0.14135934;0.14135934;0.123496243;0.123496243
224;0.185582312;0.185582312;0.185582312;0.185582312;0.185582312;0.185582312;0.195788198;0.195788198
225;0.074638307;0.074638307;0.074638307;0.074638307;0.074638307;0.074638307;0.088673988;0.088673988
226;0.098402573;0.098402573;0.098402573;0.098402573;0.098402573;0.098402573;0.096909951;0.096909951
227;0.08660746;0.08660746;0.08660746;0.08660746;0.08660746;0.08660746;0.086622718;0.086622718
228;0.12179464;0.12179464;0.12179464;0.12179464;0.12179464;0.12179464;0.130964182;0.130964182
229;0.056133381;0.056133381;0.056133381;0.056133381;0.056133381;0.056133381;0.04893017;0.04893017
230;0.091194083;0.091194083;0.091194083;0.091194083;0.091194083;0.091194083;0.084241675;0.084241675
231;0.097593647;0.097593647;0.097593647;0.097593647;0.097593647;0.097593647;0.098116733;0.098116733
232;0.108714781;0.108714781;0.108714781;0.108714781;0.108714781;0.108714781;0.133844057;0.133844057
233;0.166060334;0.166060334;0.166060334;0.166060334;0.166060334;0.166060334;0.155041142;0.155041142
234;0.051517938;0.051517938;0.051517938;0.051517938;0.051517938;0.051517938;0.075405486;0.075405486
235;0.165842364;0.165842364;0.165842364;0.165842364;0.165842364;0.165842364;0.148411932;0.148411932
236;0.076807672;0.076807672;0.076807672;0.076807672;0.076807672;0.076807672;0.078751859;0.078751859
237;0.154135471;0.154135471;0.154135471;0.154135471;0.154135471;0.154135471;0.166572542;0.166572542
238;0.046212167;0.046212167;0.046212167;0.046212167;0.046212167;0.046212167;0.0329368;0.0329368
239;0.02661292;0.02661292;0.02661292;0.02661292;0.02661292;0.02661292;0.045478254;0.045478254
240;0.176752705;0.176752705;0.176752705;0.176752705;0.176752705;0.176752705;0.145941468;0.145941468
241;0.169526081;0.169526081;0.169526081;0.169526081;0.169526081;0.169526081;0.217034637;0.217034637
242;0.188519464;0.188519464;0.188519464;0.188519464;0.188519464;0.188519464;0.129744034;0.129744034
243;0.038452946;0.038452946;0.038452946;0.038452946;0.038452946;0.038452946;0.033977679;0.033977679
244;0.511592735;0.511592735;0.511592735;0.511592735;0.511592735;0.511592735;0.503386339;0.503386339
245;0.963158721;0.963158721;0.963158721;0.963158721;0.963158721;0.963158721;0.888397944;0.888397944
246;0.477970891;0.477970891;0.477970891;0.477970891;0.477970891;0.477970891;0.48070179;0.48070179
247;0.557102493;0.557102493;0.557102493;0.557102493;0.557102493;0.557102493;0.580827068;0.580827068
248;0.467835466;0.467835466;0.467835466;0.467835466;0.467835466;0.467835466;0.481764288;0.481764288
249;0.463154909;0.463154909;0.463154909;0.463154909;0.463154909;0.463154909;0.422478773;0.422478773
250;0.716733943;0.716733943;0.716733943;0.716733943;0.716733943;0.716733943;0.814009029;0.814009029
251;0.673974393;0.673974393;0.673974393;0.673974393;0.673974393;0.673974393;0.680707882;0.680707882
252;0.075110225;0.075110225;0.075110225;0.075110225;0.075110225;0.075110225;0.128715195;0.128715195
253;0.363869413;0.363869413;0.363869413;0.363869413;0.363869413;0.363869413;0.476543619;0.476543619
254;0.047933872;0.047933872;0.047933872;0.047933872;0.047933872;0.047933872;0.018869127;0.018869127
255;0.687378441;0.687378441;0.687378441;0.687378441;0.687378441;0.687378441;0.694491728;0.694491728
256;0.877654258;0.877654258;0.877654258;0.877654258;0.877654258;0.877654258;0.893640727;0.893640727
257;0.310167277;0.310167277;0.310167277;0.310167277;0.310167277;0.310167277;0.301734257;0.301734257
258;0.331334058;0.331334058;0.331334058;0.331334058;0.331334058;0.331334058;0.275110186;0.275110186
259;0.351211558;0.351211558;0.351211558;0.351211558;0.351211558;0.351211558;0.312901482;0.312901482
260;0.164176912;0.164176912;0.164176912;0.164176912;0.164176912;0.164176912;0.080105015;0.080105015
261;0.841801808;0.841801808;0.841801808;0.841801808;0.841801808;0.841801808;0.868571861;0.868571861
262;0.908919066;0.908919066;0.908919066;0.908919066;0.908919066;0.908919066;0.95141798;0.95141798
263;0.392431523;0.392431523;0.392431523;0.392431523;0.392431523;0.392431523;0.368078642;0.368078642
264;0.565079048;0.565079048;0.565079048;0.565079048;0.565079048;0.565079048;0.582746052;0.582746052
265;0.413831574;0.413831574;0.413831574;0.413831574;0.413831574;0.413831574;0.431728646;0.431728646
266;0.042218108;0.042218108;0.042218108;0.042218108;0.042218108;0.042218108;0.042404976;0.042404976
267;0.090077709;0.090077709;0.090077709;0.090077709;0.090077709;0.090077709;0.164249936;0.164249936
268;0.595772659;0.595772659;0.595772659;0.595772659;0.595772659;0.595772659;0.53233046;0.53233046
269;0.567108918;0.567108918;0.567108918;0.567108918;0.567108918;0.567108918;0.587888361;0.587888361
270;0.720087131;0.720087131;0.720087131;0.720087131;0.720087131;0.720087131;0.67564252;0.67564252
271;0.419384957;0.419384957;0.419384957;0.419384957;0.419384957;0.419384957;0.347625567;0.347625567
272;0.263400239;0.263400239;0.263400239;0.263400239;0.263400239;0.263400239;0.263846676;0.263846676
273;0.266726838;0.266726838;0.266726838;0.266726838;0.266726838;0.266726838;0.307368636;0.307368636
274;0.829156383;0.829156383;0.829156383;0.829156383;0.829156383;0.829156383;0.907016641;0.907016641
275;0.111438995;0.111438995;0.111438995;0.111438995;0.111438995;0.111438995;0.124462599;0.124462599
276;0.316328955;0.316328955;0.316328955;0.316328955;0.316328955;0.316328955;0.364346689;0.364346689
277;0.204744348;0.204744348;0.204744348;0.204744348;0.204744348;0.204744348;0.230788293;0.230788293
278;0.382814581;0.382814581;0.382814581;0.382814581;0.382814581;0.382814581;0.367656958;0.367656958
