0.79483562;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.526874297;0;0;0.396189265;0.456819327;0;0.813225282;0;0;0;0;0;0.472656795;0;0
0.674717784;0.146261614;0.38955336;0.782821815;0.73872804;0;0.310347919;0.239703672;0;0.975241678;0.735583351;0;0;0;0
