,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24901800168318203,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.24755781351986597,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.25566813119932635,0.290748984839288,0.290748984839288,0.290748984839288,0.298355561715599,0.298355561715599,0.2949156411624267,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.29253908219443037,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.2949451083297443,0.29616989388956033,0.29616989388956033,0.29755947567765667,0.29755947567765667,0.27943918168176696,0.27943918168176696,0.27943918168176696,0.27943918168176696,0.27478245622040415,0.27478245622040415,0.27478245622040415,0.28557339717172914,0.28557339717172914,0.28557339717172914,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2721613886030281,0.2558913688356666,0.2558913688356666,0.2558913688356666,0.2558913688356666,0.2558913688356666,0.2558913688356666,0.26173088115538734,0.26173088115538734
1,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.06869135202327287,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.07208863438561679,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08084140521154601,0.08056824744325655,0.08056824744325655,0.08056824744325655,0.07586979535105108,0.07586979535105108,0.07963657473975715,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.075175022455943,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.04649547748586674,0.061751576788542574,0.061751576788542574,0.044451045018846856,0.044451045018846856,0.03698817304200208,0.03698817304200208,0.03698817304200208,0.03698817304200208,0.03130169794930753,0.03130169794930753,0.03130169794930753,0.03164563689161403,0.03164563689161403,0.03164563689161403,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.02648464676085072,0.028494763148044812,0.028494763148044812,0.028494763148044812,0.028494763148044812,0.028494763148044812,0.028494763148044812,0.036038997266838874,0.036038997266838874
2,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.05898607769261679,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.04636064231147798,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.047290931371673325,0.053754895975478,0.053754895975478,0.053754895975478,0.060690757780440356,0.060690757780440356,0.08086487367187732,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09847425501040799,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.09353443084794306,0.08526993908020167,0.08526993908020167,0.07443720682973605,0.07443720682973605,0.07933695030216108,0.07933695030216108,0.07933695030216108,0.07933695030216108,0.0866680643342423,0.0866680643342423,0.0866680643342423,0.092078817701493,0.092078817701493,0.092078817701493,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10623499692364378,0.10319826174698941,0.10319826174698941,0.10319826174698941,0.10319826174698941,0.10319826174698941,0.10319826174698941,0.09466524364848769,0.09466524364848769
3,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.07277918290699652,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.0898195237451741,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.09765798949271311,0.07494187425092903,0.07494187425092903,0.07494187425092903,0.06785073976172322,0.06785073976172322,0.0606447016068174,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.04623313601645799,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.05350900232641736,0.06330895149269261,0.06330895149269261,0.04705646963544318,0.04705646963544318,0.05457178255701852,0.05457178255701852,0.05457178255701852,0.05457178255701852,0.07960858083639402,0.07960858083639402,0.07960858083639402,0.07243261481964963,0.07243261481964963,0.07243261481964963,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.07738669453500899,0.08664134414383755,0.08664134414383755,0.08664134414383755,0.08664134414383755,0.08664134414383755,0.08664134414383755,0.0958211454131988,0.0958211454131988
4,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.06199945544476085,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.056501088282384676,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.05575589011763894,0.04142812016126509,0.04142812016126509,0.04142812016126509,0.040160114969354184,0.040160114969354184,0.04060108466619158,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.041082070630982494,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.030823667395898084,0.018386881152375037,0.018386881152375037,0.02967203433155197,0.02967203433155197,0.020248250554713108,0.020248250554713108,0.020248250554713108,0.020248250554713108,0.010912985494970025,0.010912985494970025,0.010912985494970025,0.015740039353201278,0.015740039353201278,0.015740039353201278,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.020471325042510077,0.01468227154553397,0.01468227154553397,0.01468227154553397,0.01468227154553397,0.01468227154553397,0.01468227154553397,0.021130489346330723,0.021130489346330723
5,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.013370514182148342,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.009080549532647128,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.008099970145413091,0.01627473113660366,0.01627473113660366,0.01627473113660366,0.014366177176596443,0.014366177176596443,0.0016812700324363233,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.01821491977126099,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.024734794976485553,0.048997367689801126,0.048997367689801126,0.056928006303917894,0.056928006303917894,0.060215808987005744,0.060215808987005744,0.060215808987005744,0.060215808987005744,0.08406438681772581,0.08406438681772581,0.08406438681772581,0.08633819007667294,0.08633819007667294,0.08633819007667294,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.06262748745054715,0.050880263473230276,0.050880263473230276,0.050880263473230276,0.050880263473230276,0.050880263473230276,0.050880263473230276,0.04304522188679131,0.04304522188679131
6,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.0429674457073236,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03860946462617468,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03105598316142528,0.03753969834395175,0.03753969834395175,0.03753969834395175,0.03965519251808297,0.03965519251808297,0.045888430492371714,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.051739139520639056,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04707908490297769,0.04825292864777447,0.04825292864777447,0.04967556717124071,0.04967556717124071,0.05452610065515068,0.05452610065515068,0.05452610065515068,0.05452610065515068,0.05547846043771947,0.05547846043771947,0.05547846043771947,0.07640635424597282,0.07640635424597282,0.07640635424597282,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.07909609248984062,0.06174404473324634,0.06174404473324634,0.06174404473324634,0.06174404473324634,0.06174404473324634,0.06174404473324634,0.04962248511382931,0.04962248511382931
7,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.17400952874788775,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.18602418226275375,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.16899810462614012,0.1803843940978542,0.1803843940978542,0.1803843940978542,0.1842919138304794,0.1842919138304794,0.161067504008677,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1741175654722501,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.1953010072709187,0.19077944679346973,0.19077944679346973,0.17231226360850574,0.17231226360850574,0.17300192414079832,0.17300192414079832,0.17300192414079832,0.17300192414079832,0.17378008641813614,0.17378008641813614,0.17378008641813614,0.16669340841852903,0.16669340841852903,0.16669340841852903,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.15993612979772753,0.1695707667579695,0.1695707667579695,0.1695707667579695,0.1695707667579695,0.1695707667579695,0.1695707667579695,0.16780320350367714,0.16780320350367714
8,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.11479793417558463,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.09778149447726342,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.11900278205462266,0.12522231407360576,0.12522231407360576,0.12522231407360576,0.10860893507867778,0.10860893507867778,0.11265318810515625,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.1285506083080006,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.11569770840494295,0.1246934754925647,0.1246934754925647,0.12675777261677387,0.12675777261677387,0.113561298721002,0.113561298721002,0.113561298721002,0.113561298721002,0.10784366197431439,0.10784366197431439,0.10784366197431439,0.11530369783287402,0.11530369783287402,0.11530369783287402,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.10513092945668073,0.12408478557265665,0.12408478557265665,0.12408478557265665,0.12408478557265665,0.12408478557265665,0.12408478557265665,0.12172882942508555,0.12172882942508555
9,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.0018943119494794951,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.012454359529943027,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.007794941033448436,0.003281912944914107,0.003281912944914107,0.003281912944914107,0.0029073412613016716,0.0029073412613016716,0.01563054518517019,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.015005326072568641,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.0455549307178314,0.05477092076285284,0.05477092076285284,0.03895853232551418,0.03895853232551418,0.0477113520341962,0.0477113520341962,0.0477113520341962,0.0477113520341962,0.04440953068259367,0.04440953068259367,0.04440953068259367,0.030672646092470782,0.030672646092470782,0.030672646092470782,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.033834447666632066,0.05420842394382881,0.05420842394382881,0.05420842394382881,0.05420842394382881,0.05420842394382881,0.05420842394382881,0.059509040177290196,0.059509040177290196
10,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.024613794231379667,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.028657060459355753,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.03447781545719358,0.018827840581015703,0.018827840581015703,0.018827840581015703,0.003642475169071853,0.003642475169071853,0.01240234590162392,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004521492550663408,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.004352771689458886,0.009459825631922521,0.009459825631922521,0.01745531886739556,0.01745531886739556,0.016977899741570206,0.016977899741570206,0.016977899741570206,0.016977899741570206,0.0015248904911449633,0.0015248904911449633,0.0015248904911449633,0.009259381449915076,0.009259381449915076,0.009259381449915076,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.005277128359971741,0.002391433349359969,0.002391433349359969,0.002391433349359969,0.002391433349359969,0.002391433349359969,0.002391433349359969,0.0005793138130317801,0.0005793138130317801
11,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.056531295650795094,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.059729514496344144,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.06988009778150055,0.07416284789950733,0.07416284789950733,0.07416284789950733,0.06913610632080881,0.06913610632080881,0.06074645553852837,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.07020059534437595,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.0727842407436514,0.08700294799488648,0.08700294799488648,0.07397827896587367,0.07397827896587367,0.062245462627346926,0.062245462627346926,0.062245462627346926,0.062245462627346926,0.06610117132274469,0.06610117132274469,0.06610117132274469,0.0708034861801286,0.0708034861801286,0.0708034861801286,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.07269206134173022,0.10493334212341222,0.10493334212341222,0.10493334212341222,0.10493334212341222,0.10493334212341222,0.10493334212341222,0.10457613414246635,0.10457613414246635
12,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.12959658028074672,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11700400604208229,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.11164675740787207,0.10808877686840122,0.10808877686840122,0.10808877686840122,0.11086315862960398,0.11086315862960398,0.10925062390720637,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.11067443083136777,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.12160441104776867,0.11965945289987487,0.11965945289987487,0.12002883628117329,0.12002883628117329,0.11487528630468122,0.11487528630468122,0.11487528630468122,0.11487528630468122,0.10831096021640603,0.10831096021640603,0.10831096021640603,0.12046758813722785,0.12046758813722785,0.12046758813722785,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.10236287727036993,0.08921119418032122,0.08921119418032122,0.08921119418032122,0.08921119418032122,0.08921119418032122,0.08921119418032122,0.08630091704093976,0.08630091704093976
