,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.017029205,0.00824937,0.3092916,0.009242051,0.18942791,0.015346681,0.008595435,0.030153764,0.01777769,0.35475293,0.032756753,0.017282669,0.25683796,1.7775184,0.02934598,0.027774526,0.026529208,0.1592936,0.026092872,0.049679015,2.2635658,0.03245496,0.03457597,0.04205554,0.03702899,0.03669214,0.035646297,0.03338999,0.054288875,0.043218385,0.08346468,0.107222915,0.04439832,0.041651398,0.042962983
1,0.0054411404,0.5379725,0.0064985035,0.0067429,0.05495483,0.0072357142,0.0055717034,0.01096781,0.16795132,0.013173841,0.01059022,0.011628247,0.024828855,0.010889767,0.015164698,0.5044723,0.01670433,0.016818486,0.020298293,0.052352495,0.01708224,0.02971843,0.8616971,0.24720405,0.02163305,0.027838586,0.055569198,0.022185497,0.0394151,0.02775926,0.027094575,0.04194329,0.35155746,0.028915826,0.38701048
2,0.012683649,0.0093135955,0.010162263,0.01420399,0.064332165,0.12265373,0.6091296,0.018455712,0.022469228,0.21292914,0.018816866,0.24316353,0.02065954,0.017933937,0.027693458,0.028771961,0.51772577,0.05003092,0.034639973,0.036584184,0.027817091,0.063583754,0.048606895,0.035672534,0.0381751,0.45755944,0.045888606,0.034820136,0.04446512,0.044133827,0.24063687,0.05011027,0.07198484,0.053414453,2.7401676
3,0.20698304,0.04187155,0.41416413,0.00767296,0.37516412,0.04552507,0.007451019,0.018463371,0.01707075,0.019903487,0.022158226,0.017198855,0.1553099,1.0675644,0.37637165,0.02362019,0.14843951,0.025016068,0.026250958,0.02839269,0.025045829,0.033042837,0.033286683,0.33905876,0.03655453,0.030380461,0.030424168,1.4664384,0.59678334,0.06308214,0.050734013,0.042446114,0.040600285,0.03918046,0.039437585
4,0.00878133,0.0083560655,0.30627552,0.009657786,0.33936232,0.008276036,0.007912857,0.042667996,0.016818149,0.34590605,0.018809168,0.019914921,0.1344725,0.27794406,0.23467287,0.025965601,0.028033532,0.024691008,0.022877634,0.02682428,0.024882438,0.042681854,0.040829383,0.038737506,0.037291024,0.031666987,0.034840796,0.031733476,0.045505714,0.6942301,0.041285805,0.043709006,0.0646341,0.046941288,0.04193563
5,0.011655065,0.0121780615,0.08405199,0.009302145,0.07809708,0.056891892,0.1474892,0.026031803,0.0178285,0.017546663,0.03655087,0.017697308,0.020505462,0.017837359,0.038022388,0.028786913,0.10733945,0.027474945,0.03753329,0.042127095,0.027772592,0.042632252,0.03890216,0.03624686,0.043692764,0.037181374,0.043659773,0.03554827,0.049356345,0.044867843,0.046321213,0.04541335,0.06673595,0.048007872,0.049388245
6,0.0026338187,0.053429686,0.043315187,0.0030591914,0.037227213,0.003424079,1.3967861,0.0046929144,0.0056769866,0.004657857,0.005236675,0.0065631997,0.013024192,1.0224845,0.010550759,0.0072460654,0.0072156065,0.00832002,0.0070743235,0.015567751,0.006898884,0.00933723,0.010633144,0.009581135,0.04501809,0.008903417,0.008595693,0.3078255,0.051156666,0.012096267,0.015875978,0.010927582,0.01140307,0.014316273,0.011073134
